x2,y2,z2
,,
,,
-0.23942010703867214,-0.0,-0.697406946188261
0.588152193063097,0.0,1.0868100615339082
0.46173121462607797,0.0,0.5932322766792646
0.4225315634254638,0.0,0.38896770539434167
0.4034604183861108,0.0,0.263593847151613
0.3929367957958543,0.0,0.17235805898116804
0.38714208435081315,0.0,0.09803769042447494
0.38453603072601483,0.0,0.03186356395339826
0.38453603072601483,0.0,-0.03186356395339821
0.38714208435081315,0.0,-0.0980376904244749
0.3929367957958543,0.0,-0.1723580589811679
0.40346041838611074,0.0,-0.26359384715161277
0.4225315634254637,0.0,-0.3889677053943414
0.46173121462607797,0.0,-0.5932322766792645
0.5881521930630967,0.0,-1.0868100615339071
-0.2394201070386735,-0.0,0.6974069461882646
,,
,,
,,
,,
-0.22118494766781532,-0.07593288844541597,-0.6811989813521536
0.6598630829518013,0.22653128250968332,1.2891710216583387
0.47873753596533364,0.16435080368888308,0.650318023042876
0.43268490895357625,0.1485409168662322,0.4211326468138603
0.4110279918596757,0.14110608783694167,0.28392164767308
0.39924769904175983,0.13706190820433595,0.18515868614113642
0.3928078512498016,0.1348511056648855,0.10517090731250905
0.38992197013343277,0.1338603814262494,0.03416078095448819
0.38992197013343277,0.1338603814262494,-0.034160780954488136
0.3928078512498016,0.1348511056648855,-0.10517090731250901
0.39924769904175983,0.13706190820433595,-0.18515868614113626
0.41102799185967576,0.1411060878369417,-0.2839216476730798
0.4326849089535762,0.14854091686623216,-0.42113264681386003
0.47873753596533364,0.16435080368888308,-0.6503180230428758
0.6598630829518006,0.22653128250968307,-1.289171021658337
-0.22118494766781538,-0.07593288844541599,0.6811989813521534
,,
,,
,,
,,
-0.21189323231562973,-0.16492312265240772,-0.7821470220775871
-0.23262595927155486,-0.18106005177139733,-0.544713035984056
0.5720377952152904,0.44523488754739865,0.9313349974641661
0.47893614436498533,0.3727709640207863,0.5586987041577705
0.44354745936920387,0.34522684487981753,0.3672147288246008
0.4256438106914634,0.3312918757704393,0.23659244919343925
0.41618470432168225,0.3239295577626521,0.133553251145631
0.4120141429901728,0.3206834795821968,0.043262847166986154
0.4120141429901728,0.3206834795821968,-0.043262847166986085
0.41618470432168225,0.3239295577626521,-0.13355325114563094
0.4256438106914634,0.3312918757704393,-0.23659244919343903
0.44354745936920387,0.34522684487981753,-0.36721472882460054
0.47893614436498516,0.3727709640207862,-0.5586987041577699
0.5720377952152903,0.4452348875473986,-0.9313349974641657
-0.23262595927155483,-0.1810600517713973,0.5447130359840556
-0.21189323231562965,-0.16492312265240763,0.7821470220775865
,,
,,
,,
-8.26315932613452,-12.647706898089204,-90.53581827745094
,,
-0.2113323021013832,-0.3234681687212602,-0.7139760592975807
-1.3934124454336392,-2.132776520749793,-3.273173736680408
-0.8335887486239115,-1.2759025634172503,-1.4030077441875133
0.6327115644071836,0.9684371439316082,0.7557774717883179
0.54784504482516,0.8385392655572238,0.439359952857988
0.51560015372639,0.789184785571803,0.23872041546646736
0.502925746602125,0.7697851612770423,0.07619298992399151
0.502925746602125,0.7697851612770423,-0.07619298992399139
0.51560015372639,0.789184785571803,-0.23872041546646725
0.5478450448251599,0.8385392655572237,-0.4393599528579875
